Salary,Year,Player,Pos,Age,Team,Championship Wins,RunnerUp Count,TRB,AST,STL,BLK,TOV,PF,PER,FG%,3P%,FTA,FT%,PTS,Championship Appearance Y/N
2600000,2015,Jeremy Lin,PG,26,Los Angeles Lakers,0.0,0.0,196.0,339,82.0,32.0,166.0,189,15.6,0.424,0.369,268,0.795,832,0.0
700000,2015,Zach LaVine,PG,19,Minnesota Timberwolves,0.0,0.0,214.0,276,54.0,10.0,193.0,158,11.3,0.42200000000000004,0.341,177,0.8420000000000001,778,0.0
10100000,2015,David West,PF,34,Indiana Pacers,0.0,0.0,449.0,223,48.0,48.0,120.0,160,16.0,0.47100000000000003,0.2,161,0.7390000000000001,769,0.0
2800000,2015,Aaron Brooks,PG,30,Chicago Bulls,0.0,0.0,166.0,261,54.0,15.0,157.0,189,14.4,0.42100000000000004,0.387,174,0.833,954,0.0
5100000,2015,Rodney Stuckey,PG,28,Indiana Pacers,0.0,0.0,248.0,219,56.0,10.0,118.0,131,15.4,0.44,0.39,216,0.8190000000000001,896,0.0
1100000,2015,Jordan Hill,C,27,Los Angeles Lakers,0.0,0.0,556.0,103,34.0,52.0,106.0,164,16.2,0.45899999999999996,0.273,168,0.738,841,0.0
2300000,2015,Channing Frye,PF,31,Orlando Magic,0.0,0.0,293.0,94,47.0,39.0,78.0,191,9.5,0.392,0.39299999999999996,35,0.8859999999999999,549,0.0
800000,2015,Shane Larkin,PG,22,New York Knicks,0.0,0.0,176.0,226,93.0,9.0,83.0,150,10.9,0.433,0.302,78,0.782,470,0.0
1600000,2015,Bojan Bogdanovic,SF,25,Brooklyn Nets,0.0,0.0,213.0,68,34.0,9.0,78.0,104,11.6,0.45299999999999996,0.355,106,0.821,700,0.0
4700000,2015,C.J. Miles,SG,27,Indiana Pacers,0.0,0.0,214.0,75,60.0,26.0,73.0,132,14.1,0.39799999999999996,0.345,161,0.807,942,0.0
8600000,2015,Ed Davis,PF,25,Los Angeles Lakers,0.0,0.0,600.0,94,49.0,98.0,58.0,202,20.0,0.601,0.0,189,0.48700000000000004,656,0.0
8100000,2015,Mike Dunleavy,SF,34,Chicago Bulls,0.0,0.0,248.0,114,39.0,21.0,60.0,123,11.6,0.435,0.40700000000000003,87,0.805,595,0.0
700000,2015,Dante Exum,PG,19,Utah Jazz,0.0,0.0,131.0,198,41.0,14.0,118.0,147,5.7,0.349,0.314,32,0.625,393,0.0
7700000,2015,Marcus Smart,PG,20,Boston Celtics,0.0,0.0,222.0,208,99.0,18.0,90.0,176,11.0,0.36700000000000005,0.335,127,0.6459999999999999,523,0.0
6600000,2015,Anthony Morrow,SG,29,Oklahoma City Thunder,0.0,0.0,195.0,60,54.0,11.0,38.0,135,14.8,0.46299999999999997,0.434,89,0.888,790,0.0
700000,2015,Jason Smith,C,28,New York Knicks,0.0,0.0,324.0,140,32.0,44.0,104.0,205,12.0,0.434,0.35700000000000004,153,0.83,656,0.0
1000000,2015,Hollis Thompson,SG,23,Philadelphia 76ers,0.0,0.0,198.0,85,57.0,26.0,66.0,141,10.9,0.413,0.401,89,0.708,626,0.0
6300000,2015,Steven Adams,C,21,Oklahoma City Thunder,0.0,0.0,523.0,66,38.0,86.0,99.0,222,14.1,0.544,0.0,205,0.502,537,0.0
3500000,2015,Arron Afflalo,SG,29,Portland Trail Blazers,0.0,0.0,67.0,28,9.0,2.0,33.0,59,8.2,0.414,0.4,47,0.851,264,0.0
3000000,2015,Alan Anderson,SG,32,Brooklyn Nets,0.0,0.0,204.0,83,56.0,5.0,60.0,148,10.6,0.44299999999999995,0.348,101,0.812,545,0.0
4300000,2015,Mason Plumlee,C,24,Brooklyn Nets,0.0,0.0,512.0,74,65.0,63.0,106.0,207,18.0,0.573,0.0,317,0.495,717,0.0
10100000,2015,Goran Dragic,PG,28,Miami Heat,0.0,0.0,89.0,139,28.0,6.0,59.0,75,18.8,0.502,0.32899999999999996,104,0.8079999999999999,432,0.0
5000000,2015,Tyler Zeller,C,25,Boston Celtics,0.0,0.0,465.0,113,18.0,52.0,76.0,205,18.9,0.5489999999999999,0.0,186,0.823,833,0.0
7000000,2015,Zaza Pachulia,C,30,Milwaukee Bucks,0.0,0.0,500.0,178,80.0,21.0,133.0,170,15.6,0.45399999999999996,0.0,160,0.7879999999999999,606,0.0
10100000,2015,Patrick Beverley,PG,26,Houston Rockets,0.0,0.0,237.0,192,59.0,23.0,83.0,182,11.3,0.38299999999999995,0.35600000000000004,60,0.75,568,0.0
5500000,2015,Jared Dudley,SG,29,Milwaukee Bucks,0.0,0.0,220.0,130,72.0,11.0,62.0,113,12.3,0.46799999999999997,0.385,67,0.716,518,0.0
1100000,2015,Jerryd Bayless,PG,26,Milwaukee Bucks,0.0,0.0,211.0,233,59.0,12.0,133.0,163,11.1,0.426,0.308,137,0.883,598,0.0
5300000,2015,Jamal Crawford,SG,34,Los Angeles Clippers,0.0,0.0,124.0,158,59.0,14.0,92.0,108,16.6,0.396,0.327,252,0.9009999999999999,1010,0.0
2600000,2015,O.J. Mayo,SG,27,Milwaukee Bucks,0.0,0.0,187.0,197,57.0,18.0,128.0,165,13.5,0.42200000000000004,0.35700000000000004,139,0.8270000000000001,806,0.0
4000000,2015,Nene Hilario,PF,32,Washington Wizards,0.0,0.0,345.0,123,66.0,22.0,124.0,180,14.3,0.511,0.2,202,0.604,737,0.0
7500000,2015,Taj Gibson,PF,29,Chicago Bulls,0.0,0.0,396.0,71,36.0,75.0,77.0,162,16.1,0.502,0.0,184,0.7170000000000001,640,0.0
600000,2015,Carlos Boozer,PF,33,Los Angeles Lakers,0.0,0.0,482.0,95,41.0,12.0,92.0,184,16.4,0.499,0.0,150,0.627,836,0.0
900000,2015,Brandon Knight,SG,23,Phoenix Suns,0.0,0.0,23.0,49,6.0,1.0,23.0,21,10.5,0.35700000000000004,0.313,29,0.828,147,0.0
7000000,2015,Devin Harris,PG,31,Dallas Mavericks,0.0,0.0,135.0,237,78.0,14.0,85.0,147,14.8,0.418,0.35700000000000004,162,0.815,665,0.0
700000,2015,Tim Hardaway,SG,22,New York Knicks,0.0,0.0,156.0,127,20.0,14.0,82.0,119,12.1,0.389,0.342,156,0.8009999999999999,804,0.0
4000000,2015,Ryan Anderson,PF,26,New Orleans Pelicans,0.0,0.0,295.0,55,33.0,20.0,62.0,113,15.6,0.39899999999999997,0.34,151,0.8540000000000001,833,0.0
800000,2015,Wayne Ellington,SG,27,Los Angeles Lakers,0.0,0.0,210.0,105,33.0,2.0,50.0,77,11.6,0.41200000000000003,0.37,64,0.813,650,0.0
2800000,2015,Joe Ingles,SF,27,Utah Jazz,0.0,0.0,175.0,182,72.0,10.0,98.0,124,9.6,0.415,0.35600000000000004,40,0.75,396,0.0
1800000,2015,Evan Fournier,SG,22,Orlando Magic,0.0,0.0,153.0,120,40.0,2.0,82.0,116,12.4,0.44,0.37799999999999995,147,0.728,698,0.0
2500000,2015,Luis Scola,PF,34,Indiana Pacers,0.0,0.0,526.0,105,47.0,18.0,94.0,192,16.8,0.467,0.25,226,0.6990000000000001,763,0.0
6000000,2015,Nikola Mirotic,PF,23,Chicago Bulls,0.0,0.0,404.0,97,54.0,54.0,89.0,172,17.9,0.405,0.316,284,0.8029999999999999,833,0.0
2700000,2015,Dante Cunningham,PF,27,New Orleans Pelicans,0.0,0.0,256.0,50,46.0,37.0,35.0,101,8.9,0.457,0.1,47,0.617,340,0.0
13900000,2015,Tony Allen,SG,33,Memphis Grizzlies,0.0,0.0,280.0,86,129.0,30.0,86.0,166,14.6,0.495,0.345,126,0.627,539,0.0
3900000,2015,Jason Terry,SG,37,Houston Rockets,0.0,0.0,121.0,147,66.0,19.0,74.0,116,11.4,0.42200000000000004,0.39,48,0.813,541,0.0
12300000,2015,Robin Lopez,C,26,Portland Trail Blazers,0.0,0.0,394.0,55,16.0,84.0,73.0,122,16.2,0.535,0.0,127,0.772,566,0.0
1600000,2015,Caron Butler,SF,34,Detroit Pistons,0.0,0.0,196.0,79,43.0,4.0,49.0,120,9.3,0.40700000000000003,0.379,61,0.902,460,0.0
1600000,2015,Kirk Hinrich,SG,34,Chicago Bulls,0.0,0.0,121.0,148,46.0,14.0,73.0,144,6.8,0.373,0.345,50,0.7,377,0.0
5300000,2015,Thaddeus Young,PF,26,Brooklyn Nets,0.0,0.0,166.0,38,38.0,8.0,42.0,56,17.1,0.495,0.38,71,0.606,386,0.0
9400000,2015,Manu Ginobili,SG,37,San Antonio Spurs,0.0,0.0,211.0,293,67.0,20.0,154.0,138,16.2,0.426,0.345,204,0.721,738,0.0
3700000,2015,Michael Kidd-Gilchrist,SF,21,Charlotte Hornets,0.0,0.0,416.0,77,30.0,38.0,63.0,115,15.1,0.465,0.0,214,0.701,598,0.0
16000000,2015,Andrew Bogut,C,30,Golden State Warriors,1.0,0.0,543.0,180,39.0,113.0,106.0,188,15.8,0.563,0.0,42,0.524,422,1.0
800000,2015,Lance Stephenson,SG,24,Charlotte Hornets,0.0,0.0,277.0,240,38.0,8.0,128.0,134,8.8,0.376,0.171,110,0.627,501,0.0
9600000,2015,Jared Sullinger,PF,22,Boston Celtics,0.0,0.0,441.0,134,44.0,42.0,78.0,153,17.9,0.439,0.28300000000000003,129,0.7440000000000001,770,0.0
10900000,2015,Darren Collison,PG,27,Sacramento Kings,0.0,0.0,143.0,252,67.0,14.0,112.0,95,17.5,0.473,0.373,184,0.7879999999999999,725,0.0
3700000,2015,Trevor Booker,PF,27,Utah Jazz,0.0,0.0,397.0,83,43.0,41.0,88.0,144,15.3,0.48700000000000004,0.345,148,0.581,567,0.0
7200000,2015,Chris Bosh,C,30,Miami Heat,0.0,0.0,310.0,95,41.0,25.0,95.0,69,19.8,0.46,0.375,232,0.772,928,0.0
4900000,2015,Derrick Rose,PG,26,Chicago Bulls,0.0,0.0,161.0,251,36.0,16.0,161.0,63,15.9,0.405,0.28,187,0.813,904,0.0
1500000,2015,Steve Blake,PG,34,Portland Trail Blazers,0.0,0.0,137.0,288,41.0,5.0,104.0,118,9.5,0.373,0.35200000000000004,41,0.7070000000000001,350,0.0
2500000,2015,Alex Len,C,21,Phoenix Suns,0.0,0.0,454.0,32,34.0,105.0,74.0,213,13.5,0.507,0.33299999999999996,104,0.7020000000000001,432,0.0
1500000,2015,Dennis Schroder,PG,21,Atlanta Hawks,0.0,0.0,164.0,317,49.0,4.0,150.0,127,15.7,0.42700000000000005,0.35100000000000003,179,0.8270000000000001,768,0.0
1600000,2015,Rasual Butler,SF,35,Washington Wizards,0.0,0.0,197.0,63,29.0,22.0,48.0,98,11.4,0.42200000000000004,0.387,67,0.7909999999999999,580,0.0
2800000,2015,Beno Udrih,PG,32,Memphis Grizzlies,0.0,0.0,143.0,220,46.0,8.0,89.0,88,15.4,0.48700000000000004,0.268,102,0.853,605,0.0
4100000,2015,Cody Zeller,C,22,Charlotte Hornets,0.0,0.0,362.0,100,34.0,49.0,62.0,156,14.1,0.461,1.0,164,0.774,472,0.0
2900000,2015,Jordan Clarkson,PG,22,Los Angeles Lakers,0.0,0.0,191.0,206,51.0,12.0,96.0,109,16.9,0.44799999999999995,0.314,158,0.8290000000000001,703,0.0
2700000,2015,Shaun Livingston,PG,29,Golden State Warriors,1.0,0.0,183.0,259,49.0,20.0,102.0,110,12.9,0.5,0.0,91,0.7140000000000001,461,1.0
2900000,2015,Jodie Meeks,SG,27,Detroit Pistons,0.0,0.0,104.0,79,59.0,6.0,57.0,76,14.1,0.41600000000000004,0.349,160,0.9059999999999999,663,0.0
600000,2015,Derrick Williams,PF,23,Sacramento Kings,0.0,0.0,202.0,50,34.0,4.0,56.0,67,12.8,0.447,0.314,196,0.684,617,0.0
700000,2015,J.R. Smith,SG,29,Cleveland Cavaliers,0.0,1.0,160.0,114,64.0,18.0,52.0,119,14.5,0.425,0.39,33,0.818,586,1.0
2900000,2015,Langston Galloway,PG,23,New York Knicks,0.0,0.0,190.0,150,52.0,12.0,61.0,129,12.3,0.39899999999999997,0.35200000000000004,78,0.8079999999999999,533,0.0
1000000,2015,Gerald Green,SG,29,Phoenix Suns,0.0,0.0,186.0,91,42.0,12.0,104.0,145,15.4,0.41600000000000004,0.354,120,0.825,884,0.0
5400000,2015,Cory Joseph,PG,23,San Antonio Spurs,0.0,0.0,192.0,188,46.0,17.0,67.0,105,15.5,0.504,0.364,143,0.7340000000000001,535,0.0
1300000,2015,Ray McCallum,PG,23,Sacramento Kings,0.0,0.0,180.0,188,45.0,11.0,85.0,92,12.5,0.43799999999999994,0.306,84,0.679,503,0.0
2600000,2015,Otto Porter,SF,21,Washington Wizards,0.0,0.0,221.0,65,44.0,30.0,52.0,97,11.6,0.45,0.337,79,0.7340000000000001,445,0.0
8300000,2015,Carmelo Anthony,SF,30,New York Knicks,0.0,0.0,264.0,122,40.0,17.0,89.0,87,21.5,0.444,0.341,237,0.797,966,0.0
5900000,2015,Danilo Gallinari,SF,26,Denver Nuggets,0.0,0.0,218.0,83,47.0,20.0,57.0,94,16.8,0.401,0.355,191,0.895,734,0.0
7600000,2015,Kelly Olynyk,C,23,Boston Celtics,0.0,0.0,303.0,109,64.0,39.0,98.0,213,15.9,0.475,0.349,136,0.684,656,0.0
7600000,2015,C.J. Watson,PG,30,Indiana Pacers,0.0,0.0,163.0,208,57.0,9.0,100.0,107,15.4,0.434,0.4,167,0.826,570,0.0
1500000,2015,Dion Waiters,SG,23,Oklahoma City Thunder,0.0,1.0,135.0,89,46.0,11.0,63.0,96,10.1,0.392,0.319,112,0.625,595,1.0
1600000,2015,Omri Casspi,SF,26,Sacramento Kings,0.0,0.0,260.0,102,31.0,9.0,88.0,107,14.4,0.489,0.402,191,0.733,593,0.0
1900000,2015,Tony Snell,SF,23,Chicago Bulls,0.0,0.0,176.0,62,32.0,11.0,48.0,86,10.2,0.429,0.371,55,0.8,435,0.0
700000,2015,J.J. Hickson,C,26,Denver Nuggets,0.0,0.0,452.0,57,36.0,35.0,96.0,136,14.3,0.475,0.0,201,0.5770000000000001,552,0.0
2800000,2015,Corey Brewer,SF,28,Houston Rockets,0.0,0.0,203.0,95,60.0,15.0,81.0,111,14.0,0.429,0.284,148,0.764,666,0.0
8200000,2015,Josh Smith,PF,29,Houston Rockets,0.0,0.0,328.0,145,50.0,68.0,134.0,146,15.2,0.43799999999999994,0.33,144,0.521,660,0.0
800000,2015,Henry Sims,C,24,Philadelphia 76ers,0.0,0.0,359.0,79,39.0,30.0,99.0,135,14.5,0.474,0.182,137,0.774,586,0.0
2200000,2015,Chris Kaman,C,32,Portland Trail Blazers,0.0,0.0,484.0,65,18.0,54.0,108.0,140,17.3,0.515,0.0,102,0.706,638,0.0
11700000,2015,Reggie Jackson,PG,24,Detroit Pistons,0.0,0.0,126.0,248,20.0,4.0,95.0,73,19.8,0.436,0.337,103,0.7959999999999999,476,0.0
6400000,2015,Michael Carter-Williams,PG,23,Milwaukee Bucks,0.0,0.0,99.0,140,51.0,12.0,79.0,64,16.3,0.429,0.14300000000000002,109,0.78,353,0.0
4700000,2015,Marco Belinelli,SG,28,San Antonio Spurs,0.0,0.0,157.0,94,31.0,3.0,61.0,85,12.4,0.423,0.374,99,0.848,568,0.0
1400000,2015,Jae Crowder,SF,24,Boston Celtics,0.0,0.0,264.0,82,57.0,20.0,39.0,111,14.1,0.418,0.282,130,0.762,539,0.0
1400000,2015,Matthew Dellavedova,SG,24,Cleveland Cavaliers,0.0,1.0,126.0,204,24.0,2.0,61.0,152,8.5,0.36200000000000004,0.40700000000000003,38,0.763,319,1.0
700000,2015,Jerami Grant,SF,20,Philadelphia 76ers,0.0,0.0,198.0,79,40.0,68.0,85.0,144,8.7,0.35200000000000004,0.314,193,0.591,411,0.0
8700000,2015,James Johnson,PF,27,Toronto Raptors,0.0,0.0,257.0,95,54.0,70.0,79.0,155,17.9,0.589,0.21600000000000003,102,0.657,554,0.0
7900000,2015,Al-Farouq Aminu,SF,24,Dallas Mavericks,0.0,0.0,342.0,59,70.0,62.0,55.0,137,14.4,0.41200000000000003,0.27399999999999997,118,0.7120000000000001,412,0.0
1700000,2015,J.J. Barea,PG,30,Dallas Mavericks,0.0,0.0,134.0,263,33.0,1.0,70.0,104,15.1,0.42,0.32299999999999995,94,0.809,580,0.0
4400000,2015,Jeff Green,SF,28,Memphis Grizzlies,0.0,0.0,187.0,81,26.0,21.0,52.0,81,14.2,0.42700000000000005,0.36200000000000004,143,0.825,588,0.0
1600000,2015,Kosta Koufos,C,25,Memphis Grizzlies,0.0,0.0,426.0,37,29.0,63.0,69.0,148,14.2,0.508,0.0,85,0.647,419,0.0
2100000,2015,Kris Humphries,PF,29,Washington Wizards,0.0,0.0,416.0,57,34.0,25.0,46.0,130,15.4,0.473,0.0,117,0.7440000000000001,509,0.0
700000,2015,Brian Roberts,PG,29,Charlotte Hornets,0.0,0.0,109.0,162,33.0,6.0,57.0,75,11.7,0.389,0.321,74,0.892,480,0.0
9500000,2015,Enes Kanter,C,22,Oklahoma City Thunder,0.0,0.0,287.0,29,13.0,13.0,52.0,75,24.9,0.5660000000000001,0.75,116,0.7759999999999999,485,0.0
1700000,2015,Kent Bazemore,SG,25,Atlanta Hawks,0.0,0.0,222.0,78,52.0,33.0,73.0,127,9.7,0.426,0.364,100,0.6,390,0.0
800000,2015,K.J. McDaniels,SG,21,Houston Rockets,0.0,0.0,5.0,2,0.0,2.0,1.0,5,4.6,0.33299999999999996,0.0,2,0.5,11,0.0
3600000,2015,Ersan Ilyasova,PF,27,Milwaukee Bucks,0.0,0.0,277.0,56,36.0,19.0,45.0,149,16.8,0.47200000000000003,0.389,107,0.645,669,0.0
6700000,2015,Rajon Rondo,PG,28,Dallas Mavericks,0.0,0.0,208.0,301,54.0,4.0,135.0,111,12.4,0.436,0.35200000000000004,42,0.452,426,0.0
13200000,2015,Jrue Holiday,PG,24,New Orleans Pelicans,0.0,0.0,135.0,274,63.0,23.0,91.0,110,18.8,0.446,0.37799999999999995,76,0.855,592,0.0
2200000,2015,Kevin Martin,SG,31,Minnesota Timberwolves,0.0,0.0,142.0,89,33.0,1.0,76.0,76,16.7,0.42700000000000005,0.39299999999999996,193,0.8809999999999999,779,0.0
1500000,2015,D.J. Augustin,PG,27,Oklahoma City Thunder,0.0,0.0,61.0,88,16.0,1.0,35.0,32,10.2,0.371,0.354,36,0.861,203,0.0
800000,2015,Kyle Singler,SF,26,Oklahoma City Thunder,0.0,0.0,55.0,18,14.0,7.0,13.0,55,5.8,0.33299999999999996,0.37,16,0.688,95,0.0
700000,2015,Quincy Acy,PF,24,New York Knicks,0.0,0.0,301.0,68,27.0,22.0,60.0,147,11.9,0.45899999999999996,0.3,97,0.784,398,0.0
3900000,2015,Andre Roberson,SG,23,Oklahoma City Thunder,0.0,0.0,255.0,70,53.0,29.0,46.0,141,9.1,0.45799999999999996,0.247,48,0.479,228,0.0
600000,2015,Chase Budinger,SF,26,Minnesota Timberwolves,0.0,0.0,198.0,64,44.0,10.0,49.0,72,12.2,0.433,0.364,81,0.8270000000000001,457,0.0
1800000,2015,Spencer Hawes,PF,26,Los Angeles Clippers,0.0,0.0,258.0,88,24.0,53.0,61.0,173,9.8,0.39299999999999996,0.313,68,0.647,425,0.0
900000,2015,Jose Calderon,PG,33,New York Knicks,0.0,0.0,124.0,198,31.0,0.0,75.0,76,11.3,0.415,0.415,32,0.9059999999999999,382,0.0
17400000,2015,George Hill,PG,28,Indiana Pacers,0.0,0.0,179.0,220,44.0,14.0,69.0,111,21.5,0.47700000000000004,0.358,143,0.79,692,0.0
1100000,2015,Quincy Pondexter,SF,26,New Orleans Pelicans,0.0,0.0,138.0,66,14.0,19.0,41.0,103,11.1,0.449,0.433,66,0.758,404,0.0
2300000,2015,Richard Jefferson,SF,34,Dallas Mavericks,0.0,0.0,183.0,61,32.0,11.0,52.0,115,11.3,0.444,0.426,114,0.684,432,0.0
2000000,2015,Bismack Biyombo,C,22,Charlotte Hornets,0.0,0.0,407.0,16,18.0,99.0,52.0,140,15.2,0.5429999999999999,0.0,175,0.583,304,0.0
600000,2015,Kevin Seraphin,C,25,Washington Wizards,0.0,0.0,288.0,59,10.0,59.0,98.0,197,12.5,0.513,0.0,82,0.7070000000000001,520,0.0
700000,2015,Ryan Kelly,PF,23,Los Angeles Lakers,0.0,0.0,146.0,92,30.0,24.0,37.0,118,8.6,0.337,0.336,95,0.8320000000000001,332,0.0
7100000,2015,John Henson,C,24,Milwaukee Bucks,0.0,0.0,312.0,59,28.0,135.0,87.0,152,18.0,0.5660000000000001,0.0,137,0.569,470,0.0
5200000,2015,Dwight Howard,C,29,Houston Rockets,0.0,0.0,431.0,50,28.0,53.0,115.0,137,19.2,0.593,0.5,271,0.528,646,0.0
1300000,2015,Marreese Speights,C,27,Golden State Warriors,1.0,0.0,325.0,72,20.0,34.0,82.0,189,19.5,0.49200000000000005,0.278,178,0.843,791,1.0
6400000,2015,Kobe Bryant,SG,36,Los Angeles Lakers,0.0,0.0,199.0,197,47.0,7.0,128.0,65,17.6,0.373,0.293,241,0.813,782,0.0
700000,2015,Carl Landry,PF,31,Sacramento Kings,0.0,0.0,268.0,26,15.0,17.0,54.0,132,14.9,0.515,0.0,150,0.82,503,0.0
7600000,2015,Isaiah Thomas,PG,25,Boston Celtics,0.0,0.0,44.0,113,12.0,0.0,54.0,45,22.3,0.41100000000000003,0.345,137,0.861,400,0.0
8900000,2015,Brandon Jennings,PG,25,Detroit Pistons,0.0,0.0,104.0,272,44.0,4.0,90.0,64,19.7,0.401,0.36,143,0.8390000000000001,632,0.0
3600000,2015,Anthony Tolliver,PF,29,Detroit Pistons,0.0,0.0,192.0,49,20.0,15.0,40.0,117,11.8,0.423,0.36,63,0.794,402,0.0
6600000,2015,Mo Williams,PG,32,Charlotte Hornets,0.0,0.0,76.0,163,16.0,6.0,70.0,59,16.9,0.39,0.337,93,0.892,465,0.0
1800000,2015,Timofey Mozgov,C,28,Cleveland Cavaliers,0.0,1.0,319.0,39,18.0,56.0,69.0,113,18.7,0.59,0.0,130,0.708,486,1.0
1200000,2015,Norris Cole,PG,26,New Orleans Pelicans,0.0,0.0,51.0,90,15.0,7.0,41.0,49,12.6,0.444,0.37799999999999995,35,0.743,278,0.0
1600000,2015,Ian Mahinmi,C,28,Indiana Pacers,0.0,0.0,356.0,33,30.0,46.0,59.0,172,10.8,0.552,0.0,102,0.304,265,0.0
2400000,2015,Hassan Whiteside,C,25,Miami Heat,0.0,0.0,482.0,6,27.0,123.0,58.0,129,26.2,0.628,0.0,156,0.5,564,0.0
700000,2015,Robert Sacre,C,25,Los Angeles Lakers,0.0,0.0,233.0,55,28.0,43.0,36.0,121,10.9,0.41200000000000003,0.0,82,0.6709999999999999,307,0.0
3500000,2015,Chris Andersen,C,36,Miami Heat,0.0,0.0,299.0,43,26.0,61.0,40.0,88,16.1,0.58,0.308,114,0.667,320,0.0
900000,2015,Nik Stauskas,SG,21,Sacramento Kings,0.0,0.0,88.0,67,20.0,17.0,40.0,92,7.5,0.365,0.322,64,0.8590000000000001,319,0.0
1600000,2015,Mike Scott,PF,26,Atlanta Hawks,0.0,0.0,199.0,75,25.0,3.0,39.0,83,15.1,0.444,0.344,77,0.792,529,0.0
2300000,2015,Aron Baynes,C,28,San Antonio Spurs,0.0,0.0,318.0,35,16.0,22.0,65.0,162,15.9,0.5660000000000001,0.25,104,0.865,461,0.0
1800000,2015,Donald Sloan,PG,27,Indiana Pacers,0.0,0.0,143.0,190,23.0,0.0,65.0,47,13.1,0.408,0.313,77,0.779,391,0.0
1600000,2015,Jusuf Nurkic,C,20,Denver Nuggets,0.0,0.0,382.0,50,52.0,68.0,86.0,207,14.8,0.446,0.0,132,0.636,426,0.0
2900000,2015,Nick Collison,PF,34,Oklahoma City Thunder,0.0,0.0,250.0,90,35.0,25.0,45.0,156,11.2,0.419,0.267,65,0.6920000000000001,273,0.0
2200000,2015,Shawn Marion,SF,36,Cleveland Cavaliers,0.0,1.0,202.0,51,27.0,27.0,33.0,58,11.0,0.446,0.261,34,0.765,276,1.0
1600000,2015,Vince Carter,SG,38,Memphis Grizzlies,0.0,0.0,133.0,79,43.0,14.0,43.0,102,9.6,0.33299999999999996,0.297,57,0.789,384,0.0
1800000,2015,Randy Foye,SG,31,Denver Nuggets,0.0,0.0,85.0,119,34.0,11.0,60.0,97,11.0,0.368,0.35700000000000004,55,0.818,435,0.0
3300000,2015,Lavoy Allen,C,25,Indiana Pacers,0.0,0.0,323.0,73,15.0,42.0,40.0,102,14.9,0.47200000000000003,0.0,47,0.7020000000000001,315,0.0
2300000,2015,Rodney Hood,SG,22,Utah Jazz,0.0,0.0,117.0,83,30.0,12.0,45.0,119,12.3,0.414,0.365,80,0.763,433,0.0
1800000,2015,Tyler Hansbrough,PF,29,Toronto Raptors,0.0,0.0,265.0,21,30.0,15.0,20.0,141,13.3,0.521,0.14300000000000002,139,0.698,270,0.0
900000,2015,James Ennis,SF,24,Miami Heat,0.0,0.0,176.0,48,25.0,17.0,39.0,89,11.5,0.409,0.326,94,0.84,312,0.0
700000,2015,Damjan Rudez,SF,28,Indiana Pacers,0.0,0.0,47.0,53,16.0,5.0,47.0,79,8.2,0.452,0.406,23,0.696,323,0.0
900000,2015,Pero Antic,C,32,Atlanta Hawks,0.0,0.0,189.0,49,18.0,14.0,49.0,132,9.5,0.365,0.301,123,0.715,356,0.0
11200000,2015,Tiago Splitter,C,30,San Antonio Spurs,0.0,0.0,252.0,78,35.0,37.0,60.0,103,18.9,0.5579999999999999,0.0,120,0.75,428,0.0
700000,2015,Shabazz Napier,PG,23,Miami Heat,0.0,0.0,113.0,130,40.0,4.0,81.0,76,9.3,0.382,0.364,56,0.7859999999999999,261,0.0
700000,2015,Miles Plumlee,C,26,Milwaukee Bucks,0.0,0.0,46.0,7,6.0,11.0,6.0,12,15.0,0.49200000000000005,0.0,8,0.375,61,0.0
600000,2015,Nick Young,SG,29,Los Angeles Lakers,0.0,0.0,96.0,41,23.0,11.0,44.0,83,14.2,0.366,0.369,148,0.892,563,0.0
700000,2015,Udonis Haslem,PF,34,Miami Heat,0.0,0.0,258.0,46,21.0,13.0,41.0,113,10.6,0.44799999999999995,0.2,64,0.703,261,0.0
1100000,2015,Darrell Arthur,PF,26,Denver Nuggets,0.0,0.0,171.0,57,48.0,26.0,47.0,146,11.5,0.40399999999999997,0.23600000000000002,59,0.78,382,0.0
900000,2015,Ronnie Price,PG,31,Los Angeles Lakers,0.0,0.0,69.0,165,67.0,4.0,52.0,118,10.2,0.345,0.284,45,0.8,221,0.0
2800000,2015,Leandro Barbosa,SG,32,Golden State Warriors,1.0,0.0,91.0,99,41.0,8.0,44.0,87,15.3,0.474,0.384,74,0.784,467,1.0
700000,2015,Kendrick Perkins,C,30,Cleveland Cavaliers,0.0,1.0,41.0,8,2.0,4.0,21.0,27,4.7,0.488,0.0,8,0.5,44,1.0
1500000,2015,Cole Aldrich,C,26,New York Knicks,0.0,0.0,338.0,75,37.0,65.0,59.0,122,18.1,0.478,0.0,64,0.7809999999999999,338,0.0
5900000,2015,Thabo Sefolosha,SF,30,Atlanta Hawks,0.0,0.0,223.0,75,53.0,21.0,38.0,67,13.8,0.418,0.321,58,0.7759999999999999,278,0.0
2100000,2015,C.J. McCollum,SG,23,Portland Trail Blazers,0.0,0.0,91.0,64,43.0,8.0,48.0,81,13.1,0.436,0.396,73,0.6990000000000001,424,0.0
2100000,2015,Alexis Ajinca,C,26,New Orleans Pelicans,0.0,0.0,315.0,47,21.0,51.0,69.0,151,19.9,0.55,0.0,99,0.818,443,0.0
1800000,2015,Matt Bonner,PF,34,San Antonio Spurs,0.0,0.0,115.0,47,10.0,12.0,11.0,65,10.1,0.409,0.365,37,0.8109999999999999,264,0.0
